,transactionDate,transactionDescriptions,transactionAmount,transactionType,transactionBalance,inDebt,transactionError
187,,['CLEARING CHEQUE 728896'],32430.74,Debit,507223.39,False,False
188,,['CLEARING CHEQUE 728893'],3680.0,Debit,503543.39,False,False
189,,"['10Mar', 'VALUE DATE AS OF 11 MAR']",486.85,Credit,504030.24,False,False
190,,"['$SG17983C0000267-00001', 'PI9SGAJKENA00S49 STS']",115574.89,Debit,388455.35,False,False
191,,"['$8G17983C0000266-00001', 'PI9SGAJKENA00S50 STS']",1487.13,Debit,386968.22,False,False
192,,['CLEARING CHEQUE 728921'],1230.5,Debit,385737.72,False,False
193,,['CLEARING CHEQUE 728906'],5837.22,Debit,379900.5,False,False
194,,['CLEARING CHEQUE 728902'],642.0,Debit,379258.5,False,False
195,,['CLEARING CHEQUE 728854'],200.0,Debit,379058.5,False,False
196,,"['SINGAPORE CUSTOMS', '201221230K IGOC089347W', 'DBSSSGSGXXX00']",11021.69,Debit,368036.81,False,False
197,11/03,['CLEARING CHEQUE 728915'],865.2,Credit,383033.44,False,True
198,11/03,['CLEARING CHEQUE 728900'],160.5,Debit,382872.94,False,False
199,11/03,['CLEARING CHEQUE 728927'],600.0,Debit,382272.94,False,False
200,11/03,['CLEARING CHEQUE 728905'],470.8,Debit,381802.14,False,False
201,11/03,"['42Mar', 'VALUE DATE AS OF 13 MAR']",130753.5,Credit,512555.64,False,False
202,11/03,"['2', '5', 'VALUE DATE AS OF 13 MAR']",10.27,Credit,512565.91,False,False
203,,"['12Mar', 'VALUE DATE AS OF 13 MAR']",1466.97,Credit,514032.88,False,False
204,,['CLEARING CHEQUE 728918'],248.88,Credit,522768.36,False,True
205,,['CLEARING CHEQUE 728899'],1150.0,Debit,521618.36,False,False
206,,['CLEARING CHEQUE 728907'],353.1,Debit,521265.26,False,False
207,,['CLEARING CHEQUE 728923'],7118.98,Debit,513546.28,False,True
208,,"['19Mar', 'PISSGAJKENAGOSS2 STS']",13753.5,Debit,499792.78,False,False
209,,"['$8G17983C0000269-00001', 'PISSGAJKENA00553 STS']",15200.4,Debit,484592.38,False,False
210,,"['$SG17983C0000270-00001', 'PI9SGAJKENA00S54 STS']",19493.89,Debit,465098.49,False,False
211,,"['$5G17983C0000272-00001', 'PISSGAJKENA00551 STS']",10239.6,Debit,454858.89,False,False
212,,"['OCBC 099895 (SAD)', 'VALUE DATE AS OF 16 MAR']",,,557411.11,False,True
213,,['CLEARING CHEQUE 728888'],8740.51,Debit,521768.3,False,True
214,,['CLEARING CHEQUE 728928'],597.57,Debit,521190.73,False,True
215,,['CLEARING CHEQUE 728914'],1882.67,Debit,519308.06,False,False
216,,['CLEARING CHEQUE 728904'],1498.0,Debit,517810.06,False,False
217,,['CLEARING CHEQUE 728922'],1237.41,Debit,516572.65,False,False
218,,['CLEARING CHEQUE 728910'],1035.6,Debit,515537.05,False,False
219,,['CLEARING CHEQUE 728916'],126.69,Debit,515410.36,False,False
220,,['CLEARING GHEQUE 728901'],1249.0,Debit,514161.36,False,False
221,,['CLEARING CHEQUE 728898'],7415.1,Debit,506746.26,False,False
222,,"['14Mar', 'LEE KOK MING543227573001', 'IBFTSALAPI9SGAJKENA00558', 'SALARY - FEB 2020 OT']",1462.93,Debit,505283.33,False,False
223,16/03,"['OCC 000886 (SAD)', 'VALUE DATE AS OF 17 MAR']",1000.0,Credit,520534.02,False,True
224,16/03,['5'],1231.62,Debit,519805.39,False,True
225,,['16Mar'],1155.6,Debit,518649.7,False,True
226,,['CLEARING CHEQUE 728919'],5885.0,Debit,512764.7,False,False
227,,['CLEARING GHEQUE 728913'],800.0,Debit,511964.7,False,False
228,,['CLEARING CHEQUE 728897'],261.68,Debit,511703.02,False,False
229,,['CLEARING CHEQUE 728917'],149.8,Debit,511553.22,False,False
230,17/03,"['DAIMLER FINANCIAL SERVICES AFRICA A', '0113037658', 'IBFTOTHRO0036 FAX :', 'DEUTSGSGXXX00']",2400.0,Credit,513953.22,False,False
231,17/03,['CLEARING CHEQUE 728903'],136.96,Debit,513816.26,False,False
232,18/03,"['t9Mar', 'WAGE CREDIT SCHEME', 'IBFTGOVT1 13899202', 'DBSSSGSGXXX00']",2523.41,Credit,525335.09,False,True
233,18/03,['CLEARING CHEQUE 728926'],1677.61,Credit,532800.47,False,True
234,18/03,['CLEARING CHEQUE 728931'],3100.0,Debit,529700.47,False,False
235,18/03,"['20Mar', 'PIQSGAJKENA00555 STS']",1584.0,Debit,528116.47,False,False
236,18/03,['CLEARING CHEQUE 728909'],1403.29,Credit,575809.06,False,True
237,18/03,['CLEARING CHEQUE 728912'],2471.7,Debit,573337.36,False,False
238,18/03,"['23Mar', 'VALUE DATE AS OF 24 MAR']",19902.0,Credit,593239.36,False,False
239,18/03,['CLEARING CHEQUE 728936'],695.5,Debit,595.25,False,True
240,24/03,"['UOB 557291 REP', 'VALUE DATE AS OF 23 MAR']",8025.9,Credit,603279.6,False,True
241,24/03,['CLEARING CHEQUE 728911'],2140.0,Credit,728181.01,False,True
242,24/03,['CLEARING CHEQUE 728935'],30000.0,Debit,698181.01,False,False
243,24/03,"['SINGAPORE CUSTOMS', '201221230K IGOC217537K', 'DBSSSGSGXXX00']",81.23,Debit,698099.78,False,False
244,24/03,['25Mar'],684.8,Debit,697414.98,False,False
245,24/03,"['26Mar', 'VALUE DATE AS OF 27 MAR']",117.7,Credit,697532.68,False,False
246,24/03,['CLEARING CHEQUE 728934'],1000.0,Credit,721112.93,False,True
247,27/03,"['$SG17983C0000274 1PISSGAJKENAQ0565', 'LEE KOK MING543227573001', 'IBFTSALAPISSGAJKENAOOS6S', 'SALARY - MAR 2020']",729.1,Debit,719383.83,False,True
248,27/03,['DHL EXPRESS (SINGAPOR'],3729.23,Debit,715654.6,False,False
249,27/03,['CLEARING GHEQUE 728933'],2467.16,Credit,731276.1,False,True
250,27/03,['30Mar'],,,730099.1,False,True
251,27/03,['CLEARING GHEQUE 728938'],18312.31,Debit,711786.79,False,False
252,27/03,['GLEARING CHEQUE 728930'],176574.0,Debit,535212.66,False,True
253,27/03,['CLEARING CHEQUE 728932'],946.95,Debit,534265.71,False,False
254,27/03,"['SSG17983C00002751PISSGAJKENA00SG8', 'LE VAN MIEN3603904387', 'IBFTSALAPISSGAJKENA00S68', 'PAY - MAR 20']",2700.0,Debit,531565.71,False,False
255,31/03,"['SSG17983C0000276-00001', '2', 'PISSGAJKENA005S67 STS']",1962.29,Debit,529603.42,False,False
256,31/03,['5'],365000.0,Debit,164603.42,False,False
257,31/03,['CLEARING GHEQUE 728937'],3000.0,Debit,161603.42,False,False
258,,['Total Withdrawals'],,,1179082.67,False,False
259,,['Total Deposits'],,,4244796.95,False,False
260,,['CLOSING BALANCE'],,,161603.42,False,False
261,,['BALANCE FROM PREVIOUS STATEMENT'],,,365116.16,False,False
262,01/02,"['88G17983C00002501PI9SGAJKENAD0518', 'TTT CONSULTING SERVICES00391426c9', 'IBF FRENTPISSGAJKENA00518', 'RENTAL - FEB 2020']",2354.0,Debit,36762.16,False,True
263,01/02,"['$SG 1798300000251 1PISSGAJKENA00521', 'LEE KOK MINGS43227573001', 'iBFTSALAPI9SGAJKENA00521', 'SALARY - JAN 2020']",1500.0,Credit,361262.16,False,True
264,01/02,['“Ua'],6039.02,Debit,355223.14,False,False
265,03/02,['CLEARING GHEQUE 728839'],280000.0,Debit,124740.55,False,True
266,03/02,"['04Feb', 'VALUE DATE AS OF 05 FEB']",1500.0,Credit,126240.55,False,False
267,03/02,"['2', '5', 'VALUE DATE AS OF 05 FEB']",1352.48,Credit,129663.48,False,True
268,,"['04Feb', 'VALUE DATE AS OF 05 FEB']",391.62,Credit,130055.1,False,False
269,,['CLEARING CHEQUE 728830'],90.83,Credit,130373.01,False,True
270,,['GR:16508 REF:PISSGAJKENA00513'],0.25,Credit,436750.51,False,True
271,,"['een', 'GR:16509 REF:PISSGAJKENA00513']",20.0,Debit,436730.51,False,False
272,,['GR:16510 REF:PISSGAJKENA00513'],77.97,Debit,436652.54,False,False
273,,['CLEARING CHEQUE 728892'],1592.07,Debit,435060.47,False,False
274,,['CLEARING GHEQUE 728842'],2200.0,Debit,432860.47,False,False
275,,"['$8G17983C0000252-00001', 'PI@SGAJKENA00522 STS']",3661.65,Debit,429198.82,False,False
276,06/02,['CLEARING CHEQUE 728505'],3745.0,Debit,428649.91,False,True
277,06/02,['CLEARING CHEQUE 728829'],27739.31,Debit,400910.6,False,False
278,06/02,['CLEARING CHEQUE 728840'],134769.1,Debit,266141.5,False,False
279,06/02,"['IRAS', '207221230K INCOME TAX', 'DBSSSGSGXXX00']",17940.0,Debit,248201.5,False,False
280,06/02,"['07Feb', 'VALUE DATE AS OF 10 FEB']",134769.1,Credit,382970.6,False,False
281,06/02,['CLEARING CHEQUE 728831'],2800.0,Credit,384085.12,False,True
282,08/02,"['SSG17983C00002531PI9SGAJKENAN0S24', 'LE VAN MIEN3603904387', 'IBFTSALAPISSGAJKENA00524', 'PAY - JAN 20']",1620.0,Debit,382465.12,False,False
283,08/02,"['10Feb', '$B10502002103457', '8TS', 'PAYMENT FOR SEPTEMBER AND NOVEMBER']",7751.05,Credit,390216.17,False,False
284,08/02,"['SSG17983C0000255-00001', 'PISSGAJKENAOOS29 STS']",2176.86,Debit,388039.31,False,False
285,08/02,"['$8G17983C0000256-00001', 'PISSGAJKENA00526 STS']",5357.84,Debit,382681.47,False,False
286,08/02,"['$SG17983C0000257-00001', '8', 'PIOSGAJKENAQ0S30 STS']",267.36,Debit,382414.11,False,False
287,10/02,"['SSG 17983C0000254-00001', 'PISSGAJKENA00525 STS']",63650.16,Debit,318763.95,False,False
288,10/02,['CLEARING CHEQUE 728844'],75483.0,Debit,243280.95,False,False
289,11/02,"['DAIMLER FINANCIAL SERVICES AFRICA A', '0113037105', 'IBFTOTHRO0036 FAX ;', 'DEUTSGSGXxx00']",34852.0,,,False,True
290,11/02,['——a'],196500.0,,256231.76,False,False
291,11/02,['CLEARING CHEQUE 728872'],428.0,Debit,255803.76,False,False
292,11/02,['CLEARING CHEQUE 728860'],32123.68,Debit,223680.08,False,False
293,11/02,"['SINGAPORE CUSTOMS', '201221230K IGOB865343Q,', 'DBSSSGSGXxxX00']",6565.64,Debit,217114.44,False,False
294,12/02,['CLEARING CHEQUE 728873'],5599.85,Credit,293456.97,False,True
295,12/02,['CLEARING CHEQUE 728856'],374.5,Debit,293081.57,False,True
296,12/02,['GLEARING CHEQUE 728855'],140.0,Debit,292941.57,False,False
297,12/02,['GLEARING CHEQUE 728845'],222.56,Debit,292719.01,False,False
298,12/02,['CLEARING CHEQUE 728848'],5184.15,Debit,287534.86,False,False
299,13/02,['CLEARING CHEQUE 728846'],53.56,Credit,299649.4,False,True
300,13/02,['CLEARING CHEQUE 728849'],943.74,Debit,298705.66,False,False
301,13/02,['CLEARING CHEQUE 728874'],1966.94,Debit,296738.72,False,False
302,13/02,['CLEARING CHEQUE 728865'],158.21,Debit,296580.51,False,False
303,13/02,['CLEARING CHEQUE 728880'],2514.5,Debit,294066.01,False,False
304,13/02,['CLEARING GHEQUE 728879'],337.05,Debit,293728.96,False,False
305,13/02,['CLEARING CHEQUE 728878'],776.82,Debit,292952.14,False,False
306,13/02,['CLEARING CHEQUE 728850'],3550.26,Debit,289401.88,False,False
307,13/02,['CLEARING CHEQUE 728853'],7499.6,Debit,281902.28,False,False
308,13/02,['CLEARING CHEQUE 728871'],486.57,Debit,281415.71,False,False
309,13/02,['CLEARING CHEQUE 728881'],1819.0,Debit,279596.71,False,False
310,13/02,['CLEARING CHEQUE 728859'],936.19,Debit,278660.52,False,False
311,13/02,['CLEARING CHEQUE 728864'],804.64,Debit,277855.88,False,False
312,13/02,['CLEARING CHEQUE 728852'],492.74,Debit,277363.14,False,False
313,14/02,['DHL EXPRESS (SINGAPOR'],290.97,Debit,277072.17,False,False
314,14/02,['5'],231.55,Debit,276840.62,False,False
315,,"['15Feb', 'LEE KOK MING543297573001', 'IBFTSALAPI9SSGAJKENA00533', 'SALARY - JAN 2020 OT']",460.8,Debit,276379.82,False,False
316,,"['17Feb', 'VALUE DATE AS OF 18 FEB']",10974.99,Credit,287354.81,False,False
317,,['CLEARING CHEQUE 728851'],,,298742.1,False,True
318,,['CLEARING CHEQUE 728870'],1741.67,Debit,297000.43,False,False
319,,['CLEARING CHEQUE 728877'],235.4,Debit,296765.03,False,False
320,,['CLEARING CHEQUE 728875'],1174.86,Debit,295590.17,False,False
321,,['CLEARING CHEQUE 728861'],100.0,Debit,295490.17,False,False
322,,['CLEARING CHEQUE 728857'],1091.4,Debit,294398.77,False,False
323,,['CLEARING GHEQUE 728868'],27.82,Debit,294370.95,False,False
324,,"['18Feb', 'VALUE DATE AS OF 19 FEB']",2587.5,Credit,296958.45,False,False
325,,"['19Feb', 'VALUE DATE AS OF 20 FEB']",173.34,Credit,298928.32,False,True
326,,"['DAIMLER FINANCIAL SERVICES AFRICA A', '0113037228', 'IBFTOTHR00036 FAX :', 'DEUTSGSGXxxo0']",16050.0,Credit,337993.35,False,True
327,,['CLEARING CHEQUE 728869'],6620.09,Debit,331.73,False,True
328,,['CLEARING CHEQUE 728863'],5328.6,Credit,32604.46,False,True
329,,"['20Feb', 'VALUE DATE AS OF 21 FEB']",823.9,Credit,326868.56,False,True
330,,['CLEARING GHEQUE 728858'],950.45,Credit,327157.17,False,True
331,20/02,['CLEARING CHEQUE 728885'],19000.0,Debit,308157.17,False,False
332,20/02,['CLEARING CHEQUE 728847'],749.0,Debit,307408.17,False,False
333,20/02,"['SSG 17983C0000259-00001', 'PISSGAJKENA00534 STS']",85846.28,Debit,221561.89,False,False
334,21/02,"['7', 'VALUE DATE AS OF 24 FEB']",,,9243626.98,False,True
335,21/02,['CLEARING CHEQUE 728862'],1120.33,Debit,245997.1,False,True
336,24/02,['CLEARING GHEQUE 728886'],,,39083.94,False,True
337,24/02,['CLEARING CHEQUE 728884'],26842.02,Credit,353997.62,False,True
338,24/02,['CLEARING GHEQUE 728867'],204.05,Debit,353793.57,False,False
339,24/02,['CLEARING CHEQUE 728876'],924.48,Debit,352869.09,False,False
340,24/02,['CLEARING CHEQUE 728883'],535.0,Debit,352334.09,False,False
341,24/02,"['SINGAPORE CUSTOMS', '201221230K (G0B967185G', 'DBSSSGSGXxx00']",1059.71,Debit,351274.38,False,False
342,25/02,"['8SG17983C0000262-00001', 'PISSGAJKENA00538 STS']",5613.05,Debit,345661.33,False,False
343,25/02,"['§SG17983C0000260-00001', 'PISSGAJKENA00539 STS.']",8849.06,Debit,336812.27,False,False
344,25/02,"['$8G17983C0000261-00001', 'PISSGAJKENA00540 STS']",18308.4,Debit,318503.87,False,False
345,,"['25Feb', '0113037314', 'IBFTOTHRO0036 FAX :', 'DEUTSGSGXXX00']",9095.0,Credit,346186.69,False,True
346,,"['26Feb', 'VALUE DATE AS OF 27 FEB']",107.0,Credit,359973.85,False,True
347,,"['28Feb', 'LEE KOK MING543227573001', 'IBFTSALAPISSGAJKENA00S41', 'SALARY - FEB 2020']",1721.84,Debit,372.68,False,True
348,,['CASH WITHDRAWAL 728894'],149000.0,Credit,223667.27,False,True
349,,"['OCBC e00289 (SaD)', 'VALUE DATE AS OF 02 MAR']",1900.0,Credit,224687.27,False,True
350,,['CLEARING CHEQUE 729882'],1027.2,Credit,227317.7,False,True
351,,['Total Withdrawals'],,,4107022.52,False,False
352,,['Total Deposits'],,,4244820.98,False,False
353,,['CLOSING BALANCE'],,,227317.7,False,False
354,,['BALANCE FROM PREVIOUS STATEMENT'],,,412584.77,False,False
355,02/01,"['$8G17983C0000246 1PISSGAJKENA00511', 'TTT CONSULTING SERVICES0039 142609', 'IBFTRENTPISSGAJKENAGOS1 1', 'RENTAL - JAN 2020']",2354.0,Debit,410230.77,False,False
356,02/01,['LOAN REPAYMENT 30219256'],6039.02,Credit,424096.24,False,True
357,,['CLEARING CHEQUE 728795'],82.68,Credit,445608.86,False,True
358,04/01,"['$SG17983C0000247 1PISSGAJKENA00512', 'LE VAN MIEN3603904387', 'IBFTSALAPISSGAJKENAQ05 12', 'PAY - DEC 19']",2700.0,Debit,442908.86,False,False
359,04/01,"['6 Jan', 'VALUE DATE AS OF 07 JAN']",180.0,Credit,443088.86,False,False
360,,['GR:16536 REF:PISSGAJKENA00504'],0.25,Debit,443088.61,False,False
361,,['GR:16537 REF:PISSGAJKENAODS506'],0.25,Debit,443088.36,False,False
362,,"['te,', 'Cy', 'GR:16598 REF:PISSGAJKENA00509']",0.25,Debit,443088.11,False,False
363,,['GR:16539 REF;PISSGAJKENA00510'],0.25,Debit,443087.86,False,False
364,,"['20,00', 'GR!16540 REF:SG17983']",20.0,Debit,443067.86,False,False
365,,"['20,00', 'GR:16541 REF:PISSGAJKENAG0504']",20.0,Debit,443047.86,False,False
366,,['GR:16542 REF:PISSGAJKENAOOSOG'],20.0,Debit,443027.86,False,False
367,,['GR:16543 REF:PISSGAJKENA00509'],20.0,Debit,443007.86,False,False
368,,['GR:16544 REF:PISSGAJKENA00510'],20.0,Debit,442987.86,False,False
369,,['GR:16545 REF:SG17983'],30.0,Debit,442957.86,False,False
370,,['GR:16546 REF:PISSGAJKENA00510'],30.9,Debit,442.92,False,True
371,,['GR:16547 REF:PISSGAJKENAG0509'],43.91,Credit,442883.95,False,True
372,,['GR:16548 REF:PISSGAJKENAGO504'],100.0,Debit,442783.95,False,False
373,,"['2', 'GA:16549 REF:PISSGAJKENAGO506', '5', 'Te be continued...', '36', '8', 'on E-Payments User Protection Guidelines issued by MAS.', '9°']",100.0,Debit,442683.95,False,False
374,,"['Standard Chartered Bank (Singapore) Limited { Reg. No. 2012247476', 'Reg. Add. 8 Marina Boulevard. #27-01, Marina Bay Financial Centre, Singapore 018981,', 'are ee ne eo nn nara', 'Bay', 'Financial']",53.01,,,False,True
375,06/01,['CLEARING CHEQUE 728794'],3665.0,,439018.95,False,False
376,06/01,['CLEARING CHEQUE 728792'],1189.84,Debit,437829.11,False,False
377,06/01,['CLEARING CHEQUE 728797'],150.0,Debit,437679.11,False,False
378,06/01,"['IRAS', '201221230K INCOME TAX', 'DBSSSGSGXXx00']",359307.5,Debit,401748.35,False,True
379,06/01,"['SINGAPORE CUSTOMS', '201221230K IGO0A582822G', 'DBSSSGSGXXxKO0']",1502.13,Debit,400246.23,False,True
380,07/01,"['OCBC 694258 (S@D)', 'VALUE DATE AS OF 08 JAN']",770.4,Credit,401016.63,False,False
381,07/01,"['UOB 965210 (SAD)', 'VALUE DATE AS OF 08 JAN']",1926.0,Credit,402942.63,False,False
382,07/01,['CLEARING CHEQUE 728798'],32490.05,Debit,36473.91,False,True
383,07/01,"['SINGAPORE CUSTOMS', '201221230K IGOA587143Z', 'DBSSSGSGXXX00']",115.79,Credit,98635.62,False,True
384,07/01,"['08Jan', 'VALUE DATE AS OF 09 JAN']",500.0,Credit,386858.12,False,True
385,07/01,['CLEARING CHEQUE 728799'],115041.0,Debit,293353.72,False,True
386,07/01,['CLEARING CHEQUE 728791'],6527.0,Debit,286826.72,False,False
387,07/01,"['O9van', 'VALUE DATE AS OF 10 JAN']",2942.5,Credit,289769.22,False,False
388,07/01,['CLEARING CHEQUE 728783'],4915.45,Debit,8139.11,False,True
389,07/01,['CLEARING CHEQUE 728793'],1586.41,Credit,312000.7,False,True
390,07/01,"['10Jan', 'VALUE DATE AS OF 13 JAN']",1429.09,Credit,313438.79,False,True
391,07/01,['CLEARING CHEQUE 728820'],196.88,Credit,322700.71,False,True
392,07/01,['CLEARING CHEQUE 728811'],656.34,Debit,322044.37,False,False
393,07/01,['CLEARING CHEQUE 728804'],140.0,Debit,321904.37,False,False
394,07/01,['CLEARING CHEQUE 728796'],428.0,Debit,321476.37,False,False
395,07/01,['CLEARING CHEQUE 728808'],37.45,Debit,321438.92,False,False
396,07/01,['CLEARING CHEQUE 728806'],171.2,Debit,321267.72,False,False
397,07/01,['CLEARING CHEQUE 728801'],441.91,Debit,320825.81,False,False
398,07/01,"['13Jan', 'VALUE DATE AS OF 14 JAN']",1358.9,Credit,322184.71,False,False
399,,"['13Jan', 'VALUE DATE AS OF 14 JAN']",3051.64,Credit,326699.68,False,True
400,,['CLEARING CHEQUE 728810'],151.8,Credit,331348.54,False,True
401,,['CLEARING CHEQUE 728816'],257.87,Debit,331090.67,False,False
402,,['CLEARING CHEQUE 728814'],556.4,Debit,330534.27,False,False
403,,['CLEARING CHEQUE 728807'],171.2,Debit,330363.07,False,False
404,,['CLEARING GHEQUE 728803'],464.38,Debit,329898.69,False,False
405,,['CLEARING CHEQUE 728813'],663.4,Debit,329235.29,False,False
406,,['CLEARING CHEQUE 728819'],321.0,Debit,328914.29,False,False
407,,"['SINGAPORE CUSTOMS', '201221230K IGOAG43328Y', 'DBSSSGSGXXX00']",91.34,Debit,328822.95,False,False
408,,"['i4dan', 'VALUE DATE AS OF 13 JAN']",856.0,Debit,327966.95,False,False
409,,['CLEARING CHEQUE 728818'],454.75,Debit,327512.2,False,False
410,,['CLEARING CHEQUE 728809'],20.0,Debit,327492.2,False,False
411,,['CLEARING CHEQUE 728800'],270.18,Debit,327222.02,False,False
412,,['CLEARING CHEQUE 728802'],240.0,Debit,326982.02,False,False
